shard_id,year,month,family,query,query_slug,start_ts,end_ts,start_date,end_date
broad_ai-2024-10-artificial-intelligence,2024,10,broad_ai,artificial intelligence,artificial-intelligence,1727740800,1730419200,2024-10-01,2024-11-01
broad_ai-2024-10-machine-learning,2024,10,broad_ai,machine learning,machine-learning,1727740800,1730419200,2024-10-01,2024-11-01
broad_ai-2024-10-deep-learning,2024,10,broad_ai,deep learning,deep-learning,1727740800,1730419200,2024-10-01,2024-11-01
broad_ai-2024-10-neural-network,2024,10,broad_ai,neural network,neural-network,1727740800,1730419200,2024-10-01,2024-11-01
foundation_models-2024-10-gpt,2024,10,foundation_models,gpt,gpt,1727740800,1730419200,2024-10-01,2024-11-01
foundation_models-2024-10-llm,2024,10,foundation_models,llm,llm,1727740800,1730419200,2024-10-01,2024-11-01
foundation_models-2024-10-chatgpt,2024,10,foundation_models,chatgpt,chatgpt,1727740800,1730419200,2024-10-01,2024-11-01
foundation_models-2024-10-openai,2024,10,foundation_models,openai,openai,1727740800,1730419200,2024-10-01,2024-11-01
foundation_models-2024-10-claude,2024,10,foundation_models,claude,claude,1727740800,1730419200,2024-10-01,2024-11-01
foundation_models-2024-10-gemini,2024,10,foundation_models,gemini,gemini,1727740800,1730419200,2024-10-01,2024-11-01
doomer-2024-10-ai-safety,2024,10,doomer,ai safety,ai-safety,1727740800,1730419200,2024-10-01,2024-11-01
doomer-2024-10-alignment,2024,10,doomer,alignment,alignment,1727740800,1730419200,2024-10-01,2024-11-01
doomer-2024-10-misalignment,2024,10,doomer,misalignment,misalignment,1727740800,1730419200,2024-10-01,2024-11-01
doomer-2024-10-existential-risk,2024,10,doomer,existential risk,existential-risk,1727740800,1730419200,2024-10-01,2024-11-01
doomer-2024-10-x-risk,2024,10,doomer,x-risk,x-risk,1727740800,1730419200,2024-10-01,2024-11-01
doomer-2024-10-p-doom,2024,10,doomer,p(doom),p-doom,1727740800,1730419200,2024-10-01,2024-11-01
accelerationist-2024-10-e-acc,2024,10,accelerationist,e/acc,e-acc,1727740800,1730419200,2024-10-01,2024-11-01
accelerationist-2024-10-accelerationism,2024,10,accelerationist,accelerationism,accelerationism,1727740800,1730419200,2024-10-01,2024-11-01
accelerationist-2024-10-techno-optimism,2024,10,accelerationist,techno-optimism,techno-optimism,1727740800,1730419200,2024-10-01,2024-11-01
accelerationist-2024-10-abundance-agenda,2024,10,accelerationist,abundance agenda,abundance-agenda,1727740800,1730419200,2024-10-01,2024-11-01
accelerationist-2024-10-abundance,2024,10,accelerationist,abundance,abundance,1727740800,1730419200,2024-10-01,2024-11-01
broad_ai-2024-11-artificial-intelligence,2024,11,broad_ai,artificial intelligence,artificial-intelligence,1730419200,1733011200,2024-11-01,2024-12-01
broad_ai-2024-11-machine-learning,2024,11,broad_ai,machine learning,machine-learning,1730419200,1733011200,2024-11-01,2024-12-01
broad_ai-2024-11-deep-learning,2024,11,broad_ai,deep learning,deep-learning,1730419200,1733011200,2024-11-01,2024-12-01
broad_ai-2024-11-neural-network,2024,11,broad_ai,neural network,neural-network,1730419200,1733011200,2024-11-01,2024-12-01
foundation_models-2024-11-gpt,2024,11,foundation_models,gpt,gpt,1730419200,1733011200,2024-11-01,2024-12-01
foundation_models-2024-11-llm,2024,11,foundation_models,llm,llm,1730419200,1733011200,2024-11-01,2024-12-01
foundation_models-2024-11-chatgpt,2024,11,foundation_models,chatgpt,chatgpt,1730419200,1733011200,2024-11-01,2024-12-01
foundation_models-2024-11-openai,2024,11,foundation_models,openai,openai,1730419200,1733011200,2024-11-01,2024-12-01
foundation_models-2024-11-claude,2024,11,foundation_models,claude,claude,1730419200,1733011200,2024-11-01,2024-12-01
foundation_models-2024-11-gemini,2024,11,foundation_models,gemini,gemini,1730419200,1733011200,2024-11-01,2024-12-01
doomer-2024-11-ai-safety,2024,11,doomer,ai safety,ai-safety,1730419200,1733011200,2024-11-01,2024-12-01
doomer-2024-11-alignment,2024,11,doomer,alignment,alignment,1730419200,1733011200,2024-11-01,2024-12-01
doomer-2024-11-misalignment,2024,11,doomer,misalignment,misalignment,1730419200,1733011200,2024-11-01,2024-12-01
doomer-2024-11-existential-risk,2024,11,doomer,existential risk,existential-risk,1730419200,1733011200,2024-11-01,2024-12-01
doomer-2024-11-x-risk,2024,11,doomer,x-risk,x-risk,1730419200,1733011200,2024-11-01,2024-12-01
doomer-2024-11-p-doom,2024,11,doomer,p(doom),p-doom,1730419200,1733011200,2024-11-01,2024-12-01
accelerationist-2024-11-e-acc,2024,11,accelerationist,e/acc,e-acc,1730419200,1733011200,2024-11-01,2024-12-01
accelerationist-2024-11-accelerationism,2024,11,accelerationist,accelerationism,accelerationism,1730419200,1733011200,2024-11-01,2024-12-01
accelerationist-2024-11-techno-optimism,2024,11,accelerationist,techno-optimism,techno-optimism,1730419200,1733011200,2024-11-01,2024-12-01
accelerationist-2024-11-abundance-agenda,2024,11,accelerationist,abundance agenda,abundance-agenda,1730419200,1733011200,2024-11-01,2024-12-01
accelerationist-2024-11-abundance,2024,11,accelerationist,abundance,abundance,1730419200,1733011200,2024-11-01,2024-12-01
broad_ai-2024-12-artificial-intelligence,2024,12,broad_ai,artificial intelligence,artificial-intelligence,1733011200,1735689600,2024-12-01,2025-01-01
broad_ai-2024-12-machine-learning,2024,12,broad_ai,machine learning,machine-learning,1733011200,1735689600,2024-12-01,2025-01-01
broad_ai-2024-12-deep-learning,2024,12,broad_ai,deep learning,deep-learning,1733011200,1735689600,2024-12-01,2025-01-01
broad_ai-2024-12-neural-network,2024,12,broad_ai,neural network,neural-network,1733011200,1735689600,2024-12-01,2025-01-01
foundation_models-2024-12-gpt,2024,12,foundation_models,gpt,gpt,1733011200,1735689600,2024-12-01,2025-01-01
foundation_models-2024-12-llm,2024,12,foundation_models,llm,llm,1733011200,1735689600,2024-12-01,2025-01-01
foundation_models-2024-12-chatgpt,2024,12,foundation_models,chatgpt,chatgpt,1733011200,1735689600,2024-12-01,2025-01-01
foundation_models-2024-12-openai,2024,12,foundation_models,openai,openai,1733011200,1735689600,2024-12-01,2025-01-01
foundation_models-2024-12-claude,2024,12,foundation_models,claude,claude,1733011200,1735689600,2024-12-01,2025-01-01
foundation_models-2024-12-gemini,2024,12,foundation_models,gemini,gemini,1733011200,1735689600,2024-12-01,2025-01-01
doomer-2024-12-ai-safety,2024,12,doomer,ai safety,ai-safety,1733011200,1735689600,2024-12-01,2025-01-01
doomer-2024-12-alignment,2024,12,doomer,alignment,alignment,1733011200,1735689600,2024-12-01,2025-01-01
doomer-2024-12-misalignment,2024,12,doomer,misalignment,misalignment,1733011200,1735689600,2024-12-01,2025-01-01
doomer-2024-12-existential-risk,2024,12,doomer,existential risk,existential-risk,1733011200,1735689600,2024-12-01,2025-01-01
doomer-2024-12-x-risk,2024,12,doomer,x-risk,x-risk,1733011200,1735689600,2024-12-01,2025-01-01
doomer-2024-12-p-doom,2024,12,doomer,p(doom),p-doom,1733011200,1735689600,2024-12-01,2025-01-01
accelerationist-2024-12-e-acc,2024,12,accelerationist,e/acc,e-acc,1733011200,1735689600,2024-12-01,2025-01-01
accelerationist-2024-12-accelerationism,2024,12,accelerationist,accelerationism,accelerationism,1733011200,1735689600,2024-12-01,2025-01-01
accelerationist-2024-12-techno-optimism,2024,12,accelerationist,techno-optimism,techno-optimism,1733011200,1735689600,2024-12-01,2025-01-01
accelerationist-2024-12-abundance-agenda,2024,12,accelerationist,abundance agenda,abundance-agenda,1733011200,1735689600,2024-12-01,2025-01-01
accelerationist-2024-12-abundance,2024,12,accelerationist,abundance,abundance,1733011200,1735689600,2024-12-01,2025-01-01
